PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,tenure
640.7500916092505,-10.706022886438905,-0.4956132054321263,-0.3542556959527232,1.6073827255264896,1.07326440649224,-0.8011808048186243,0.6049894113293145,0.8954798028034229,-0.13043922336987793,-0.2385061342637868,-0.1823043242036478,-0.39033873492677873,0.3732406386853765,0.2116331273408563,0.02038181173877459,7.874619685975331e-18,-3.1267937852790416e-18,-4.3029387770912504e-19,49
-620.6396256156618,-4.078015917957111,-1.7464591304929553,-0.26044561732852034,1.6195536681873735,1.2777094302825105,-0.9375218806283849,-0.4393697698728659,0.23675002310762153,0.5766562416980534,-0.20179146957775557,0.0656945441511192,-0.03178229030366606,-0.3238068737203115,-0.18915042900607143,-0.045499852753061995,1.5148302911602582e-18,2.554923101431135e-18,-4.520996290729468e-19,30
2390.078334757465,13.932568706399517,0.9404352281564679,-0.14006989385367163,-0.9673937599326595,1.0895825271255566,-0.5636749006176958,0.4473799159502078,-0.42283937495017737,-0.07203574488665945,0.05837100942392491,0.4763228064948025,-0.6116559290086309,0.13776950287716186,-0.41747676254040944,-0.1207501731389789,6.043289450835192e-18,8.125467347464688e-18,-6.504364003469184e-20,47
-2249.596294553775,-15.05173299491141,0.054133987145097165,-1.1185218292741053,0.2887199255392105,2.027152175465616,0.15332186958655272,0.46203353685145143,-0.2657741777682333,-0.6663571529022795,0.4161013848359755,0.5104176132352126,-0.1475905625964284,0.37670402983682333,-0.24604765888240251,-0.04031583988757806,6.012137846357304e-18,7.920822673362704e-19,-4.793555306927549e-19,1
4218.481763020385,-11.053800524683151,0.0055190735565764015,0.3735827497161431,0.8941380523240836,0.1439212635217164,0.39125311303769433,0.4522728496995601,-0.5390817820707634,0.08501046424916983,-0.5545162968645563,0.06308942701247858,-0.007859101972670637,0.12020373744991529,-0.06147601085229785,-0.012167264077155245,1.2892315303330288e-17,-2.1511355708617836e-18,-1.5459490114746787e-19,72
-1179.6381685200818,10.191151608715337,1.2271714120862933,-0.9929544908529429,-0.2696257330713316,-0.2403689753066924,0.18736873990216718,-0.5669478963374535,-0.13178867948159656,0.24143035907440086,-0.8005129644686043,0.9471569903883583,-0.49160537642300456,-0.07811748364883482,-0.20198726206175951,-0.04986629737008337,-1.8002150197951385e-18,9.264127021146995e-18,-6.699279754381011e-20,17
4561.371581035215,-7.91875710794541,0.05419213615060226,0.2798883955579277,0.7516683304976487,0.20215514193399586,-0.06906670770972569,-0.5111890659058003,-0.08876590787722556,0.561437813528416,0.8292904257312879,-0.5043653892371328,0.6819639203870393,0.3757273148172379,0.7491308326457516,0.17963954178136118,-3.565890298943731e-18,-3.012379210917482e-18,-3.3671538535422847e-20,71
-2088.2370564339512,48.81093750151909,-0.9075187543184683,0.96277272921632,-0.6818662743200264,-0.7325758773830877,0.20619221879528296,0.5417575702092304,-0.009641505247167264,0.09735066296866816,-0.5779673562213071,0.019926913502476367,0.593936490324582,-0.8274927401613915,0.613535947462244,0.1725130983822225,3.3880906346519407e-18,-9.6007635729446e-19,2.868495418566649e-19,2
-493.5007391301638,5.6281122020630185,1.1728912523719952,0.7911651834960979,2.034121744235255,0.7105458154034879,0.4935763166210194,-0.4139626179511266,0.7337838169132206,-0.12836036644048612,-0.1743981285186773,-0.19459474866115195,0.5656175099929761,0.3514574318192348,0.1482897788083437,0.05234269202680699,1.6632522434556947e-18,-8.170318078303375e-19,-3.9221007934204163e-19,27
-2259.682249582244,-25.02363614790085,-1.7062432467190145,0.7982525949720453,-0.6288920751860015,-0.00925586620248816,-1.0395606029459368,0.575165904157328,0.39564815395238706,-0.3823947379825388,-0.31571496905745483,-0.0976149209756981,-0.05741626193986317,0.003736773423762215,0.0074431938063502096,0.005542274030305696,4.848322009295642e-18,-5.377370914580767e-18,7.115961836517026e-20,1
-2234.4165743976387,-0.1366941353463178,-1.9758096152965452,-1.4814617705539423,-0.002423995892572235,0.1635570067477229,0.10264870243288202,0.5613714657213049,0.6736022840299514,-0.20996981522811234,0.07094018751472646,0.19647982714081536,0.08457063731485151,-0.5073233915930163,0.7997194861307563,0.21005366357443264,1.0471986858649129e-18,-5.945975783446e-18,6.596229361126868e-20,1
4913.3392135853865,-7.421639058046537,-0.845906152957169,0.43333329625200084,0.6727849076491483,0.08843402715429018,-0.03948255965875291,-0.4341226958965062,0.536898317513967,-0.12809003077545306,0.8539776095674251,-0.24711724937594037,-0.7636581572329321,0.30342595869446276,-0.16211831362673318,0.6536677629226408,-2.991337760354398e-18,-1.8948785495926005e-18,1.4148475628975178e-19,72
-1930.9666695726735,21.68463438435579,0.10311149870183314,-0.6580141920723805,-0.29795934358683385,-0.18746221252632134,-0.035707843759400976,0.49205376676615925,0.20351788293832704,0.7034830981956892,0.38660429532106144,0.1745607487988601,0.023868827608110793,0.35880951922077076,-0.26049224336520954,-0.07627071077357953,-1.2670544865067039e-17,4.294977482997734e-18,-3.0707312725551473e-19,5
1161.2616728550022,0.021382269346272655,-0.3225624404461388,-1.332029083829575,-0.8530227181120628,-0.3655673538480833,-0.5486435059944905,-0.46404230047911055,0.7774788630621754,0.5163107663984122,-0.0795456376397403,-0.3713991964254272,0.8198532844482883,-0.09577453629382547,-0.35203388467173197,-0.04780246971216177,-1.5223125589399276e-17,-1.3830223334065724e-18,1.7992042830338678e-19,46
1336.6285157403472,30.03210062572306,0.7391192944245386,0.7022113602628524,-0.864975979974677,0.9357463857082082,-0.24658925168965154,0.4715286944192574,-0.5160738775661531,-0.3186682431682478,-0.22218803456364544,0.36859289219906954,0.300450456326605,0.19797922542176832,-0.48651238730324875,-0.08962184530125634,5.592040127458517e-18,4.483952676517142e-18,-1.1422343180650242e-19,34
-1202.8997482211657,43.50933505784202,-1.7533185878085564,0.6118883096227179,-0.9115680571737939,-0.7120612162957971,-0.0041169616565231515,-0.5116537279248509,-0.5816477632489009,-0.42204463053556834,-0.3072405184968737,0.24138571461182026,0.35034982172871815,0.11905283139749963,-0.44179407679754046,-0.06159728087010799,-9.270676633315374e-18,-1.768091895104752e-18,1.6266022445272582e-19,11
-1784.1462738948892,0.23795306395991436,1.0186778446055442,-0.33646374712640575,0.6358565782034097,1.630199660691025,1.1971795422372273,0.535724400669127,0.6480788977318448,0.06828126048630481,0.3066286284461643,0.1837268605744894,-0.05956323419731257,-0.38360774422830524,-0.0990122737350339,-0.026515628417369094,4.841112039938133e-18,5.046160711237504e-18,-2.491002529726798e-19,10
2564.3614904816104,-17.765249038656187,-0.3347856390695964,-0.30576001566726296,1.3345806868879813,0.661309930937596,0.33182580326349376,-0.5560894987127115,-0.5480663016670819,0.47354238584453856,0.37891705672364173,0.28371566981043517,-0.3929017825034356,-0.4640849259869502,-0.47068160568267237,0.6167225166664292,4.6979491523480985e-18,4.3733466801949715e-18,-2.0467159420399776e-19,70
-1927.1402721863487,-27.362898974630284,1.2315687493563745,0.9360335410843637,-0.2745903686416932,-0.23872198592748708,-0.04641502247102206,-0.48489600783047965,0.3412413138679012,-0.10995606149395461,0.049852129123325366,0.0012166372722351194,-0.014604104086406968,-0.07181682140740998,0.010606960241161758,0.004451761447915503,1.3500474287920437e-19,2.3103318087257253e-18,1.5092764987026123e-19,17
2750.9967514383807,-8.753111624443589,-0.3001951819039965,0.40171081051531776,1.2708098074468739,0.3741221570918556,0.5712285972008599,-0.5338357758284393,-0.4337320953842671,0.22201998444359566,-0.2240867575242156,-0.22471569925266166,0.24506133994672377,0.2800456059482946,-0.19542935586554913,0.6855702157164927,2.8911285753531372e-18,-2.436200005069343e-18,-1.782334554154897e-19,63
-1288.8337648078893,22.582387629244653,0.07708366475468907,0.9098585338877103,1.8387065935546738,0.9316532953673206,-0.23976503591041617,-0.5067242392599453,-0.5894513691681939,-0.15093988055715496,-0.5284618207596805,-0.6458334470513976,-0.5483209464555503,0.11955392325057901,-0.021044512623917096,0.6717843280117184,8.839547647876432e-18,2.75486749846902e-19,-2.701643304463937e-19,13
1861.0193261223976,3.6733264897034372,0.772069531122275,-1.45302642397215,-0.9035642439261674,-0.43338852698980007,-0.4913420325531234,-0.5513807039885915,-0.009348199083797503,0.03221476625110517,0.18432216063128765,-0.4412950999754994,-0.3115968034713234,-0.35369086926852517,-0.18777948560026822,-0.7809020116870985,-7.151918322841067e-18,1.971087079775529e-18,3.9474923507090346e-19,49
-2181.1341371703347,3.389081329446269,1.0276620893799153,-0.5203221515386453,0.5735618921311165,1.8315418124921719,0.4639379618888573,0.5539707393449727,0.7120479743268122,-0.18429004823339767,0.0031331651195686395,0.045388260574018964,-0.06646578464392228,-0.3481599953640709,-0.09001114514531805,-0.024064956657271944,7.301886677456633e-18,3.9317840692823e-18,-2.5736324529466975e-19,2
-2118.06480231286,34.2445401126613,0.068207079265187,0.008556216460888583,-0.38985720195355816,-0.39058317806105114,0.0870798170556727,-0.49786165891312756,0.14380917426095097,0.5199307000388987,0.054990966347664705,0.33633288821442076,-0.24253143926777285,0.1417203781319927,-0.40690234222731786,0.6142502150861867,-1.374612005027623e-17,7.043063732367054e-18,-6.302759376097439e-20,2
1867.4787544788135,-1.1954122886063947,-0.4676821384068068,-0.18395005412888593,1.0792795677599525,-1.400124914770706,0.7262498887168262,0.4200110507672687,-0.7063172629061608,0.24190016973666956,-0.31764596797691647,-0.052921334884831944,-0.8288466007881669,-0.05969754432419806,0.08368428395404404,-0.017006668506455887,5.784263261530524e-18,-2.935699153012134e-18,-1.4228302965391077e-20,52
2146.683169177847,-19.203340423450754,-0.4485345809927367,-0.9945362040515279,1.2408986205128298,-1.1316870639719547,0.5581125050014908,-0.5642049728499747,-0.3249412473691901,0.37278674289523706,0.06662499949358146,-0.47050423731032015,0.5368892094765435,0.4660256929839087,-0.025606724070686596,0.016264937237219956,-8.876939483883036e-18,-7.871216483926639e-18,-1.342375480864188e-19,69
1601.3291615035166,11.657617626758409,0.7414257178535264,-0.31340056947694683,-0.6638055304582714,1.316247129153019,-0.48541975753119554,-0.5264694914490811,-0.19026570452634106,0.06337818045216143,0.39117822268471286,-0.28832547002212827,-0.1956970762985798,-0.5407525833783261,0.391026385884737,0.7977403816020897,4.5048713512302925e-18,4.999851626877397e-18,2.9993659576831265e-19,43
-792.7541196488905,41.18470805097841,-0.71195346257249,1.896487186571124,1.0468673794870198,0.5052717000480745,-0.8735772093849284,-0.4340580037632422,-0.10852720071200607,0.38466886866817646,-0.13301342544505626,0.7626029352921566,-0.4830999771194398,-0.07391181808969907,-0.29542225383713033,-0.08472484350995589,1.1915031428256135e-18,1.0561946656577316e-17,-4.0217739715111367e-19,15
-542.0199177336842,9.440800572137409,-0.7859825636671072,-0.492251602678256,1.2978433968687113,-0.7454845197083086,-0.6121122218885103,-0.5391960562096682,-0.6224829591799154,-0.12207810148490812,-0.4240719953815811,-0.46190876272030457,-0.4061451677489108,-0.028159695873847073,0.8614524020073452,0.9024505730188215,5.013628939641733e-18,-6.145513123643214e-18,3.0910636638456985e-20,25
-1634.1824524951687,30.0552365264053,-0.8659761028299721,0.3497647098298218,-0.18621786584172437,1.568406355052222,-0.13075228556412852,-0.5198361567055113,-0.5045721336530123,0.14338864034555293,0.8748850195325807,0.05182348193477516,0.16434846905264291,0.21700730835740095,0.5306250621784455,0.11467526889143494,-5.46616210865734e-18,3.957163100370157e-18,-1.606162857969969e-19,8
2211.423478039146,-9.066053798073328,-0.28410759948571024,0.19993023879966335,1.1466011088048045,0.5831423801845549,-0.33399365134384024,-0.47855160462130314,0.1662309329159717,0.4700641229767684,-0.6413933885047097,0.18933639349925901,0.5306900691137526,0.04148009533652819,1.087476431934512,-0.46038584142399175,7.36895460480513e-18,-2.8075255034605747e-19,-1.7626322711918204e-19,60
-561.1949465587355,35.5745372476047,0.35302413643885017,-0.08415043041051352,-0.8157204002331255,-0.5840683011346077,-0.093325246355427,0.4246225583916881,-0.7862485586922707,-0.13870541378990203,0.18381323584982834,0.4451897257551154,-0.35522735775417996,-0.15853205365468492,0.540461010257532,0.12057594860313199,2.908514495165293e-18,3.05697248712924e-18,1.2530194832726743e-19,18
3998.5208291587223,0.28573443896368905,0.04425099736899612,-0.5586055646323774,0.27165620951788716,-1.460605015862463,-0.816578142180944,-0.5330482212817609,-0.2565082621308535,0.20714510926386345,0.250669592001413,0.05367960452467256,-0.6338408703751728,-0.5552651058302228,-0.3861632367576929,-0.09048370472213385,-1.9267411956828023e-18,2.1666117125632986e-18,2.5256813833089343e-19,63
4878.314019053591,1.4671148700666026,1.3142866413637717,-0.001208851739341433,-1.2556563841295096,0.6080096981862756,0.03433588707189547,0.452296816343492,-0.1539056409476006,-0.03266533751540377,-0.24169940621074024,-0.2902478041705687,0.15769580479469603,0.054075300809370466,0.7664962808615268,0.16282142017954904,1.0531682769891266e-17,-3.0333124758084504e-19,3.854006537982271e-19,66
-1431.5719429408684,-27.46870737653827,-0.7763520870616983,1.148531871480565,-0.38300648922648867,-0.4052132778897604,0.594549687898334,-0.5244009704707481,-0.35738561952559217,-0.41492363188549797,0.603463918112215,-0.17999465251420838,-0.06419824119092751,-0.035187352438611305,-0.0852390384257705,-0.009182253994808248,-2.1981488638944294e-18,-3.551704206017643e-18,2.7440949168835754e-19,34
5460.583954787607,-4.527491458734725,0.3122350698044035,-0.7548709712974014,-1.4759686935814469,-1.3498810958711827,0.721970435229873,-0.5602110802875707,0.09582232290948996,0.18560144629406922,-0.1637701981799037,-0.36259111117821874,-0.01808944467774837,0.22763419448415934,-0.13053966816740767,-0.037494188278938155,-1.0436073708635637e-17,-2.7836032436203628e-18,6.431882321921733e-19,72
2444.1360510347295,14.610984897114971,0.9021460730051768,-0.7138024546244117,-1.2064234954552766,-0.7967693179903518,-0.4143661829688626,-0.5353960112402744,-0.1056246100503073,-0.32413591799610364,-0.43219458224703855,-0.28391479822060767,0.27337882613359227,-0.4319743248893178,-0.4353665605163108,-0.06767454547884774,-2.9205319058479227e-18,-2.5082687168716854e-19,5.024020693893793e-19,47
3114.5196383536554,-1.7857011249128603,-0.9358934815221908,-0.8133559260652163,-1.0350740769302407,1.2965768302250804,-0.8561465616656602,0.5022688103522318,0.038185728965524385,0.08875854895876163,0.17988102451211355,-0.3539979110057876,-0.44105192582600855,-0.261545103753579,-0.5341923324464226,0.5749204301869786,3.5692157231584506e-18,9.419201472591144e-19,1.5796716789524075e-19,60
751.3950227984659,-29.18753581963878,-1.6176783195480477,-0.2428059980444058,1.522960351124047,0.8328521379602767,0.5022860417838311,0.5155776364406593,-0.1742342945484608,-0.32584814639643883,0.6526953402132775,0.28031898860594356,0.6800362376161317,-0.20377770968227624,-0.34461353398105615,-0.005863144573618218,6.979679916888776e-18,-6.5836747589255986e-18,-4.394578384859323e-19,72
-1300.4223220322783,0.9004575399997662,-0.9094241062835662,-0.8232999480958894,0.016276085316041657,-0.2952582200818306,1.0386298826971165,-0.5047557037342418,0.388276571185901,0.5235351779398597,-0.6455616614487318,-0.49154044344281406,0.6408403132222903,0.3773310649689124,0.12061909779801493,0.02964608692021168,-1.3012516789209433e-17,-5.022619390000458e-18,3.5311995002640346e-20,18
-1429.6714953959024,42.02619461752609,0.1856029696389392,0.37185807239328406,-0.5341554911251126,-0.6440993851807463,0.24927934811585353,-0.4889696733594753,-0.07076037066077395,-0.9245648428498855,0.2842863942759062,0.40766657111626947,-0.5895315285600374,0.0039152563847445815,-0.28871447974033826,-0.05839740210944687,-5.8058957663809465e-18,2.434801874771755e-18,2.40473615296551e-19,9
-2053.513095221763,28.311396132104473,0.06106420138757183,0.8956678119917221,0.17105029303867894,1.3453716976786243,0.5988511194646973,-0.4817384860067546,0.10759714053808747,0.12256946074895213,-1.2662638165098588,-0.18830115245983048,-0.707957286552266,-0.14365952580083372,0.23067494317924836,-0.014510239221517214,6.904021199376511e-18,6.091046445285472e-18,8.112963149731466e-20,3
1428.7874758025878,1.787398832805299,0.6242586143431965,-0.47906386986296223,-0.332446833026567,1.3039071654409686,0.3554297171842273,0.460210639578466,-0.12236360950443105,0.46968292920635707,0.8558018999905459,-0.5133038508323532,-0.0811653431786892,-0.19405467715811714,-0.34832463859562246,-0.10925798106011668,-1.242802134184868e-18,3.976661950857851e-18,-4.4348818811757034e-20,47
175.7371878768075,12.88052924071883,1.3263393925961602,1.1086573305468932,0.14661816830599322,0.728954868241274,2.051533710419909,-0.46316628568331303,0.6211948113275884,-0.263116236031058,-0.6548132379242122,0.2837757017179634,0.06687638274332794,-0.058413195686432884,0.14838198668414218,0.03546118745731382,4.176245913257347e-18,3.881011951547538e-18,1.8343563051604542e-19,31
-1272.419404514118,-33.646868106277346,-1.6983318320972498,1.0952052488072772,-0.5265676658991597,-0.4057152471026698,0.36675082973865647,-0.4583956240189802,0.3725533288762468,0.11028226233922314,0.29364399273554065,0.19289688358507387,-0.0421832617925645,-0.0698580192978906,-0.017644251775340698,0.0030037148841159282,-5.533986116990995e-18,-1.6367505954197961e-18,2.2313998909995995e-19,50
-1480.895567628789,27.900883273275078,1.0867461757365595,0.39727175637167733,1.3508329947090139,-0.9863500247964121,-0.5587098925407357,0.5435539672205454,0.1903628209020459,0.5322091149875582,0.0729691054531489,-0.44943931539290033,0.9098865980808022,-0.24495801779682813,-0.2949145872748245,-0.03315156391455881,-3.509084781347109e-18,-3.958857251191111e-19,-3.8908076880721163e-19,10
-2230.584286011499,3.618647342588324,0.9954619165832488,-1.190694337930823,0.35767382593631086,-0.015968260335965444,0.6186030490151622,0.530989182745025,0.8388242976769159,-0.2185366236701374,-0.36244084322448145,-0.4700401239177567,-0.3078750131300897,0.295867312889437,0.29062169615115885,0.03343249607287503,-1.4712858739047841e-18,-3.4631738928442332e-18,-3.66493440744866e-20,1
-1219.1196830339434,-33.8304831635561,0.3684417887600153,0.6028880536500005,-0.5546886000865664,-0.17961962849495353,-0.3853555259779082,-0.539997364330904,-0.1372376230704302,0.6313870663980438,-0.23822047822356077,-0.11661430761193946,0.042595971482507676,-0.0474509508101152,-0.0562693175547498,-0.02890052613126815,-2.0436491704337803e-18,3.3984579792300236e-18,9.252673992177758e-20,52
4863.042242474857,4.718389526454246,-0.8571335362621526,0.21823919033330766,0.06857568899378327,-1.926206387746365,-0.04885996553580187,0.470047929977669,-0.38316485688923224,0.2293685947092152,0.09915678691250512,-0.1292624795654789,0.16686556971401484,-0.010379085809534196,0.7643816316326789,0.1890528555445752,2.5427586617190304e-18,-7.373104986728106e-18,2.7208965831835297e-19,64
