PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,tenure
-828.4129253947789,11.537103253540234,-1.1035818291556765,0.7338602173379604,0.4439166455050703,-0.0998494679189722,0.04332569409614,0.1067373422712611,-0.1698901333441424,-0.2142140077576073,-0.1296487791553206,0.282220961301096,0.1860984341675048,0.4876768573987344,-0.0176679173438845,0.5908465581146635,0.1306611922550018,-0.1508286159675682,0.0762520678917635,-7.389207618748265e-15,-5.035342833941431e-15,-6.1635652112218045e-15,6.5164833754111045e-15,-7.675490374534918e-15,1.1811230096728925e-15,7.619348210191391e-15,21
872.6816919557809,-2.256361525380277,0.4587327450665471,1.2595821480973106,-0.5360323733553873,0.0175130748859713,-0.0027969917104592,0.1443678666325839,0.1952564841708074,-0.0686217642160647,-0.270221280975283,0.8145197896516885,-0.3904560110257877,-0.3106656575863168,0.108252299229419,1.0370866473083986,-0.5013359212177895,0.3114422032907316,-0.2670031913536247,-2.9401338320789587e-16,-3.956371771085494e-15,1.172551428976892e-13,-1.1395436221490548e-14,1.1285617914374308e-14,2.082430710417664e-14,-6.465937869722726e-14,45
-1646.3090333320406,-30.72693687287681,-0.39995754590974,-0.5177179202422586,0.6218095980152641,0.8389739166108282,-0.4731020376674155,0.1921946668197551,-0.5199946466003289,-0.5481461611941764,0.4424623305248844,-0.06478767603735,-0.0123199678996711,0.0801959415934484,0.1821614997975356,0.8201886723130523,0.1963421429951592,0.2932916351382472,-0.0566222462309187,4.436532418215452e-14,4.1008838703998336e-14,7.329274689518535e-14,8.426328373610366e-15,1.621382603446574e-14,-4.933649497738178e-15,1.538112429175143e-14,32
1950.7006694091772,24.092057354406837,0.2732081004615949,-1.3246125626681065,-0.3805994128287729,0.6738198101135814,0.7305638960046493,-0.1135513497199679,0.2412479349403422,-0.3462557478307886,0.5492239872794474,0.5852451826719592,0.097863954346555,-0.2076573297314958,0.5821436425812617,-0.3401898467451337,0.0328871924951947,0.0268709843416113,0.0257316828873647,-1.8504719171463587e-14,2.7079694354903032e-14,-1.4580119265196555e-14,1.3184884704869215e-14,-6.482575527217657e-15,-1.0479337410551476e-14,-3.610956507106034e-14,40
-310.4675579907038,-20.196383935340695,1.3001692552231343,-0.319201870588625,-0.4809255830582512,-0.4581609373821589,-0.162910741713467,0.1543003915144471,0.7824088588264408,0.1641179408281072,-0.369482414844943,0.5659431985276606,0.6881115917213192,0.2785873759999648,-0.1005865049550397,0.1855954732857327,0.0817397729485406,-0.1110015545171012,0.3726546869316263,-2.9015978978278767e-15,2.7063934385511584e-14,9.81434598715848e-15,2.019558904056153e-14,-1.2754392391462672e-14,-2.2910846246221562e-14,-8.376705238956896e-16,47
-368.06817529322143,-8.484548223616413,1.5758449438361155,-0.0167918658856477,-0.5351632367378647,-0.2527736395703669,-0.1812524692818157,-0.1338819693405107,0.2489641968392855,0.7541821210262007,-0.7724996692284941,-0.2934322779837248,0.5602531127496614,0.2658850704709434,0.2708709803695837,0.1834125151527648,-0.6940473201102693,0.2694329462536844,0.4053950010399296,-1.4929488356510915e-14,2.1463709621538265e-14,-1.9545619500319642e-14,3.577154485456656e-16,-1.0631606225701824e-14,-2.5076504242420352e-14,1.3669163642930004e-14,36
4972.4817593133685,-2.7139013393233955,0.0121307129844722,-0.315714312863594,-0.3890709075348441,0.5069886339879949,-0.3602876893573047,0.968960710651406,-0.6412395665735848,0.0342720179643736,-0.1640236405134605,0.2169485094701909,0.2053290937351337,-0.0042870787730894,-0.3717411689630915,-0.3423037754066636,0.6507871449474166,0.386563287743468,0.015397723609258,-1.2596060340036596e-14,-4.913472290300727e-16,2.5019887624545323e-14,7.744106896573838e-15,8.135432441555199e-16,-5.453215998133721e-16,-2.605849023393956e-14,69
3450.127612893989,-13.940970413891897,0.8218594790130394,0.3136195972465896,-0.5153145495693024,-0.0420037730478348,-0.9190012122581016,-0.5520847006710442,-0.2334967623942483,0.3861233740822111,0.0981003871465077,-0.560117434983075,0.0090315808172739,-0.0848052680633697,-0.4144839268294433,-0.0177728520669261,-0.0427646416593393,-0.2478807546495338,-0.0973734680110015,3.528803439114482e-14,-5.907878354319245e-14,5.176462782807233e-14,-1.6413861422529872e-14,1.347983218861316e-14,2.9547212969398345e-14,-2.7881753192039368e-14,71
-529.7588884717735,-35.54565175418407,-0.6169871296105267,-0.2296479364968686,-0.6842565423816426,-0.1432649940031691,0.4007604419533618,-0.9055469376394936,-0.4665259231822117,-0.0125556251313455,-0.5060217337081409,0.0055287696752734,0.0662885161870692,0.0424228386666478,0.0899638526142245,-0.0804318495826056,-0.0294845712497223,-0.0711324847803933,-0.1224243992457185,-1.08015708895293e-14,2.478016107993622e-14,-5.585686712996375e-14,8.182750488339602e-15,-2.2411211862004106e-17,7.763623122950271e-17,2.9954578333899386e-14,71
-419.4158810698663,-7.986345549689792,1.2821727431126388,-0.3315552810703469,0.6881671438647333,0.9481059728749096,-0.5771774540841879,-0.1761145917978565,-0.0628625628796029,-0.2753464373466216,0.840424248555078,0.3906525450522952,0.0041912254948971,-0.1410119548092434,0.707590547170526,-0.3062707783023428,0.0568650533491018,0.1634072883989279,0.3869070469899054,-4.1016060087658073e-14,6.885295058725378e-14,-7.57031727767548e-14,2.715994483649163e-14,-2.573150829555478e-15,-4.3260355825221665e-14,5.800305596198917e-15,35
-2115.6397591231093,8.194402671889495,0.704509751709083,-0.1600287329727732,0.5557528492510379,-0.3501823101805534,0.0644482529291376,0.1936022556311207,0.5498082231411178,0.4584103691613248,0.5453494221394526,-0.0311401634366632,-0.3736615827736337,-0.4119919792188234,0.2062159830079987,0.1669160039006082,-0.675597535545536,-0.5185792036358079,-0.0518390293767149,-1.5613968337444426e-14,3.6540409060949846e-14,-2.8201601089382075e-14,-6.930144496441093e-15,1.0252351498763307e-14,-9.484376724836204e-15,2.3453252475384313e-14,3
5618.997372061252,-3.7147166437634938,-0.3402754223762409,-0.4486314926976966,0.5187892897966501,-0.4688903672984181,-0.8069283398021856,-0.0744012940843592,0.2303918217965097,-0.2356981176867222,0.5078623381462782,-0.5212582678182194,0.0776792857869266,0.0381555678858252,-0.3403217047291884,0.8616385267779242,0.1579821926677793,-0.0855558057338754,0.0474028851255322,-1.7402935580134572e-14,1.514080155026379e-14,-7.855713981843734e-14,2.0793021101965773e-14,2.6793282175388323e-14,-1.4492727367372154e-15,2.7291588171922895e-14,72
4243.683628078698,-10.91486187166057,1.0661813954026242,0.3345137378541526,0.4451836926117929,-0.3658865185935203,-0.7958261009569989,-0.2979901582408158,-0.2739343450166337,0.2094817694918898,-0.1435857890288147,-0.0802377754910637,-0.0750985796491457,0.0548041106275765,0.1103037746734415,-0.1480383616082318,-0.0218695333842057,0.1168402821566576,-0.2077200941172378,-4.036794259240118e-14,4.0187224442264136e-14,-8.48283211801845e-14,-4.427509693923971e-15,1.2625425826457728e-14,-1.783727627786929e-14,3.576073649094346e-14,72
2684.3895306748136,-15.012379407779692,0.7980829621702509,0.3304855679912318,-0.3913044246334241,0.7777986670023064,-0.3742709981963651,0.6530540702192931,-0.7290257992440687,0.0406185011370694,0.2323439769133208,-0.0810978593869627,0.2739110048546573,-0.0241301454667901,0.4919281912024972,-0.5936696679077956,0.6706967549403512,-0.0723552719526101,-0.1666877815616131,3.1344941504751485e-14,-2.9074359029231954e-14,3.3024987215253685e-14,-1.5244104958884234e-14,2.2039896081268658e-15,-1.482998710561622e-15,9.046460013905866e-15,68
19.831559596567857,-10.175309837033318,1.2709543027583612,0.7330422492354761,-0.386702790261365,1.1753638762663434,0.1116991489231883,0.1479287316334722,0.07886977751828,-0.1385704489664285,-0.6278591257061565,-0.0823875120737762,0.458214203853745,0.0327098795493717,-0.0218636799589125,0.0191156732026518,-0.7245298410649313,0.5925139499927232,0.2902746185547822,1.9626069131097773e-14,-2.536805704133571e-14,8.384253950484368e-14,6.5328923167691625e-15,-1.3769614965661103e-14,-8.237311606357679e-15,-5.0164463290152894e-14,42
-1849.3953508074885,-28.268913943379,-0.389131833656703,-0.5839830890047529,0.5090965964847366,0.7023439610212606,0.840280313790514,-0.2570073194823498,-0.3520022694182059,-0.559597265917665,0.3470320004413753,-0.0740723164794085,0.0555519296046561,0.0810372450822797,0.2062983962682033,0.824197109307583,0.1902136972022801,0.3034256926460998,-0.0724255382602145,4.0506898482301996e-14,4.0735021116970546e-14,8.032926181694111e-14,1.3590235343880347e-14,1.160800220864854e-14,-1.267415930758349e-14,2.9815431905689318e-15,21
-1542.4866662405643,40.72926039166072,-0.3436803686506581,0.2169290018731555,-0.4534397089049302,0.4501489459857456,-0.2945067630560908,-0.7477938937371064,0.2810305233658115,0.1996629980843128,0.3742434864623503,0.0233172978460563,0.5208526732233976,0.1969486590107637,0.3347340017377291,0.4483108456540113,0.1430697470850138,0.2577644035217702,0.0675472057094893,8.812084226544786e-15,2.885272735295491e-14,-1.739458078625296e-14,-7.324184220138816e-15,-1.2379579327250488e-14,5.6715959690676146e-15,-5.598278549476145e-15,8
-1526.4329659013931,23.76252033580603,-0.3141978282927583,-0.0849269972628923,0.5001389460069933,-0.307411459781373,0.0925621695425114,0.5427709739188793,0.3802833821933822,-1.00135151873906,-0.3030691166041325,0.5167820106459174,0.0780235303196342,-0.2328696736674589,0.6310947373584588,0.6997182460123581,0.1982968767421437,0.1714431758130266,0.0981411262135747,-3.8824905082633564e-14,4.0472663175564254e-14,-4.6126142816555655e-14,2.1083839577092483e-14,-5.079267495392529e-16,-1.8593866033143932e-14,1.0257376484347734e-14,10
5299.8338219945135,-3.896942470194352,-0.3091232228481154,-0.2254447725235129,-0.528348123729113,-0.2790510169946756,-0.8201230330487446,0.0383184444405911,-0.2529183388652898,0.1289559798688513,-0.0546154302843108,-0.1004297806052443,0.1302294269700173,-0.016802051557294,0.7057523539190901,-0.4867391539392061,-0.0419237912973,-0.0561676304995962,0.117143617263085,7.458972353605973e-15,-3.012679791739842e-14,4.0297878517291865e-14,-1.839323460165216e-14,5.7389647235405304e-15,2.0692315138258382e-14,-2.7717795351948583e-14,71
1920.3766658003,9.91548719656015,-0.3202095013945765,-0.500296170912272,-0.4738345151688439,0.7352658655441248,0.8658532365293231,0.037920710853957,-0.6923661895827729,0.0264149425445221,0.1881305339845002,-0.5977868449160338,0.6714197747344544,-0.0766536221298334,0.2287848098346307,0.4157955424463602,0.8193063846519937,-0.15381180721641,0.0779643869448765,1.3720732104714486e-14,-3.3752009103215867e-14,2.5612774502896445e-14,7.703670424897323e-15,3.231248373855481e-15,3.815678097304477e-15,-2.70363740602384e-14,46
-2039.372896099248,32.908913384901304,0.0489322763212283,-0.0031439333438726,-0.5291956438881633,-0.0708947499003083,0.0181825445342269,0.3506988600687331,-0.1316883860049954,-0.3396555645972413,-1.0866621673023715,-0.5608775568162369,0.0295866871982134,-0.3631077314845441,-0.7277322205032121,0.1285969868563505,-0.1003040664909875,0.2640375297296342,0.0882575754881425,1.2827909321147483e-14,-7.877759864220697e-16,1.7120983582625563e-14,3.442179474970072e-15,-8.889015894951976e-15,1.17001069424881e-14,5.0490756916741226e-15,3
-1183.7071706954362,36.81464993101019,-0.5599459767839281,0.3947940203176396,-0.5248020364863277,0.1075677953627255,-0.0202172432360574,0.0848319128768662,-0.0674960894805812,-0.1258151596637207,-0.2166068581611982,-0.7360911911965557,-0.0884669780398222,0.465639102999867,0.2209902164074454,0.3916464240085165,0.7693912792378751,0.0988816405967799,-0.104765134611872,7.419846385620611e-15,-4.135528194031067e-15,-1.8929637442479087e-14,-1.9264303052134943e-14,-4.431410846425076e-15,1.220695986161711e-14,2.7999509949306107e-14,12
-1035.5886486390878,-7.954260290059851,1.4156671537525851,-0.3189731813197142,-0.4548256270707539,0.7372072820559299,0.851509335821548,0.0064839700671132,-0.1160917608110711,-0.5535505831317431,0.3785414603256505,-0.4235646048361341,0.3749957523725642,0.0439977231013458,0.6079428555222979,-0.4827959008810494,0.6961344035369534,0.2663628044589149,0.3883185112451761,-2.5123292189717742e-14,1.6675038049019676e-14,-6.805039374146544e-14,2.6512558770179182e-14,-1.242894217604473e-14,-4.419779772264088e-14,8.363452149081321e-15,26
-2129.1782065153934,3.81328715274294,0.7957898799614378,0.2514877029809403,0.4559359068917741,-0.527609711719483,0.194994315270722,0.5695272664467887,-0.1836831869839676,0.6185331190660374,-0.3404500634465944,0.5511663603837041,-0.0536682831533745,-0.2289091643094528,0.5942267809792121,-0.1136315119104354,0.0165935064361835,-0.1923100116691226,-0.0775388460616601,-4.0377421451349636e-14,4.0373988202852216e-14,-1.4893296495620598e-14,-1.2573933843630543e-14,-2.264271598310766e-15,-2.2479768217997376e-14,1.698891635558249e-14,3
1368.5015120430112,-2.1703957404312075,0.9822372916721273,-0.107270449799657,-0.5952188140623631,-0.0204335210226391,0.2562112565932822,-1.45076805253468,-0.009925105819507,0.4109584884711987,0.0153834010378122,0.1495916172475963,0.1245361975682291,-0.1908878208249996,-0.3822324347129398,0.100609723185614,0.0071210825855837,-0.356156506642995,-0.0604896286926786,2.0378392843125198e-14,1.6458590537738413e-14,-1.1142708010100031e-14,7.291625735572848e-15,4.777910164749337e-16,3.6868480428295146e-15,6.301541430940129e-16,49
380.34167103585423,12.525824406505777,0.1569634346469312,-1.143956905273047,0.355785587710729,-0.7951263640958156,0.6220783589549891,-0.1657073916656281,-0.0907877159304803,-0.7910378838018681,-0.7035057645528681,-0.6442755986540704,-0.1092264602795185,0.2221826057292204,-0.65088128141849,0.2526248451560739,-0.0477429655394936,-0.3143571985150392,0.1953800937066375,-1.5628340095025567e-14,5.026608853295938e-14,-7.533688304344341e-14,3.120349237618099e-14,-1.0801512198241233e-15,-2.1623016503272182e-14,6.111345537202258e-14,33
1685.4121075066405,15.064993856751263,-0.4926254940932473,0.4410968560873265,0.4942717966698726,-0.1303326870989591,-0.0181815086509258,0.1491523718010547,0.239634357178538,-0.1212163683841237,-0.212777183348003,0.8028910724208991,0.5415175812598929,-0.5430944830548624,0.4526821287560947,-0.322350612685726,-0.7127671579409242,0.2377013450669795,-0.0199608688639831,-5.485494815916552e-14,5.128638181420246e-15,-3.330704623495e-14,4.699954643475672e-15,-6.6559841278906725e-15,-4.2044938852303465e-15,-4.5744515640591946e-14,42
53.25772791827512,10.011485688840445,1.4614946412953782,-0.2212368804896604,0.460352006584591,0.4481934580351298,0.978989877205664,0.0376222902481062,-0.7437758456446728,-0.1171048198151582,-0.5415891572982722,-0.0969706931710118,-0.5075058606704694,0.1309944555916908,0.070109281169331,0.174781077279903,-0.7294033918513984,0.2274513576814979,-0.2060539224463295,-3.665962553231575e-16,2.694949796030512e-14,-4.451016653053159e-15,-6.407566845939333e-17,7.091308920640865e-16,-2.8823036195124334e-14,3.496569988125211e-14,31
5006.798159558164,-0.9546804845051746,-0.5121137332207913,-0.2664435566159552,0.6579332165118019,0.756852562990839,-0.5207193022242541,0.0647948762529933,-0.5106601783326785,0.4147016526170781,0.5767553363515805,0.5175287064774867,0.0992262667390645,-0.2241171177158609,-0.5038867564255123,0.8479647537206614,0.1794407642113483,-0.0409111040406902,-0.0444898200321716,3.9126490603195196e-14,-5.424495631886662e-14,7.630444149565923e-14,1.1568468063692886e-14,2.0385041891757828e-14,2.081627663819356e-14,-5.011937242353871e-14,68
5393.162590417332,4.81083548497917,-0.285491439105725,0.4079222471168752,0.6252875972516014,0.8277274212549651,0.2154532158548835,0.4456922225079023,0.2414099198561574,0.0140276118595131,-0.3452929447190287,0.1264941663002617,0.1944045028876146,-0.0148055433107138,0.1041121303878248,0.6509063879501094,0.1323022091271635,0.5856108942372795,-0.0727196994720923,2.1481171136782345e-14,3.175124133450972e-15,1.0282446478513763e-14,8.66133081552538e-15,1.1705462613364527e-14,-1.0091911927811216e-14,1.4327348242578687e-14,66
-1146.029999653391,-35.2933440900395,-0.7828282811802356,0.4395911783108558,0.589139052762956,1.2131279194016924,0.1109758283051208,-0.1155596691259235,-0.1428981959250211,-0.118366327027636,-0.6229435574820574,0.1023801663708182,0.0715825672140294,-0.0865826739414116,-0.0622389524850828,-0.1288719317707504,-0.050022788630787,0.2413168608111415,-0.0736828525201007,-4.798304831214425e-15,1.6829091514645792e-14,-1.874771444120448e-15,1.0947399375261726e-14,-7.755990262332639e-16,-3.718055523502591e-15,2.608793997390361e-16,58
-1576.4091276652937,-31.042880291328377,-0.3425554708339091,-0.7160810502641681,0.4960088385064575,-0.3363666065528582,-0.17319741421721,-0.1965087621915845,0.6007256112367968,0.2581990223245012,-0.3502050795868255,-0.1898133939476207,0.0677236874751816,0.1806625275002292,0.1748829782397881,0.0865250026147963,0.0085076542227538,-0.12750936735782,0.0148594218453006,-1.4404931460259692e-14,8.337664114209551e-15,-2.6239854343686284e-15,-3.118359719745304e-15,6.8061502527434534e-15,-3.2811610201072274e-16,-9.379377008970814e-16,35
-2259.6826963570606,-25.00765334509387,-0.4624177735603215,-0.1912909414676004,0.3629286601561104,-0.3914072539288595,0.6708171299556315,-0.3488746048914843,-0.1623927569778949,-0.4507315185766949,0.4539292456665844,-0.0331362080554275,-0.1176847699033652,-0.4032592211584014,-0.1057174707958091,-0.1336340847738257,-0.0228787782880246,0.4988512095648139,-0.0762638846901778,-9.744279815795296e-15,4.288370609219918e-14,-5.910322263424257e-14,1.8979921334349004e-14,7.055350935328976e-15,-2.2873483400249235e-14,3.545059617921038e-14,1
712.4787396165294,3.869416357534209,-0.5296861067040759,-0.346168901373596,-0.5053745094743456,-0.5200947295752485,-0.4646246781394759,1.0116504465692715,-0.3741151365748767,-0.6378654125934756,0.3926858851396322,-0.5592537494243979,-0.1996023975583999,-0.3337526914982571,-0.222388304090414,-0.1940940800150971,-0.0604540362339933,-0.2282725733375307,0.1577258056115382,9.190740363301344e-15,-3.5693239090924595e-14,-1.8025719469370772e-14,7.696165190879383e-15,7.446075608185661e-15,1.2521008385064728e-14,1.9200976024851085e-14,40
-1288.8338586199052,22.602951751253624,1.2371436078456155,0.7245779710221717,-0.5363330079096374,-0.0052697707456242,0.0213542753533202,0.203186244075456,0.0851535343538978,-0.1859173770902893,-0.8606637973930946,-0.2258959685696467,-0.4830029585521069,-0.3234200030264744,-0.0437059823207328,-0.1358717302506411,0.6312966281734206,0.510374912036286,-0.2869718847135038,6.224916498705092e-15,-5.4536745826819036e-14,8.698906751609469e-14,-2.8476176667902145e-14,-1.173907205574925e-16,2.0201595369559462e-14,-5.5284360870639367e-14,13
895.2064435437661,-16.813808468814134,0.4399915765339541,1.0212002336459989,0.4766048624112698,-0.4061401213957085,0.1441680397876894,0.6047334602356906,0.6151510754256254,-0.7210990936493105,-0.1842118469492019,0.8507464823781341,-0.3815218475890888,-0.2650192265703985,-0.4396261845835478,0.0702421598007114,0.0178486362181701,0.151954745112091,-0.115952461410343,-4.1494768117640613e-14,8.819737114890154e-14,-6.21412889473369e-14,2.8205092601506526e-14,3.1678274189438278e-15,-3.0452338733731614e-14,4.5217243475909314e-14,57
-2204.107563237564,29.63770028243545,-0.3222661743695187,-0.1721371802957932,-0.4401968412622573,0.0178740621426934,-0.1328343502807305,0.0746222742713431,0.5980386795411526,-0.6682968760993128,0.2628208987167909,0.1564756929633176,0.8701954044150843,0.3265165599910916,-0.3099044346222584,-0.3474533570356666,-0.0199028049654187,-0.083363415594087,0.0624079502710359,1.876291021191106e-14,-9.434310103949188e-15,4.1996937288804426e-14,-5.339033238818424e-16,-2.5971056640716577e-14,1.228574930498252e-14,-3.747562870113104e-14,1
-2233.962922581519,0.2798853938636351,0.2941561047600152,0.5279914843579757,0.4589551689498934,-0.4102275528363213,0.133960641414325,0.2602185290343638,-0.184679386755092,0.8626877362656652,0.1836565089580941,0.178939248908828,-0.0238679151957611,0.5256203232057721,-0.0697756616634634,-0.1540414005038795,-0.0219068853465209,-0.5289407777044591,-0.1185842066620634,-5.653199041698827e-15,7.099043509391279e-16,2.18212878317648e-14,-2.2870047601865652e-14,-7.86985157280461e-15,-4.937146547313967e-15,1.3292838936092604e-14,1
220.42027673831865,-12.337949767766457,0.8485530625528065,-0.1547532653254597,-0.4949854981039686,-0.2808259091293972,-0.9143648332776948,-0.3151069121191739,0.0394043551995446,-0.4330739903692898,0.3777618666566173,0.263026221203074,0.5505969930436913,0.9265320500605736,-0.8701772634262843,0.045292954981638,0.037063757295414,-0.5020525622505403,-0.0543535271116273,2.9992897895356606e-14,-3.6105210676480085e-14,6.017935087250018e-14,1.7540508459443073e-15,-1.2909989138485856e-14,1.5399147704030484e-14,-3.1472717028803994e-14,46
1502.620208566142,16.802283235331185,-0.8798430306939081,0.1235656180168965,-0.507550143175901,-0.0611457795153882,-0.720996742969333,-0.1075459281997708,-0.5628751510787535,0.3941034682961228,0.9248522496157784,0.2403455514185355,-0.598024075903009,0.3063396665627902,0.2135687783817132,0.5218191602179721,0.1430485134554891,-0.0853567079360993,-0.0273072550947323,2.06027098761813e-14,-4.012480386686748e-14,2.2334082178602888e-14,-1.562607527592549e-14,9.365029393212154e-15,2.7990590754797664e-14,-1.0275078661424778e-14,40
-651.9464912681422,18.36411949952239,1.5771177061646673,-0.5711983855438968,0.6460985312000714,0.3366819623289224,0.355351527294946,0.8019456636055952,0.4059132294846783,0.2699914678165688,-0.1478580962618843,-0.2585238729648497,-0.5868666017865014,1.116560625210189,-0.0798127757184976,-0.0784327112573663,0.6809734298990937,0.1628088741691419,-0.245176625128742,-2.285298066811685e-14,1.0145273155499696e-14,1.8494365270153023e-14,-2.2332515800922433e-14,-5.187982854386579e-15,-2.3238222084836313e-14,5.092310179248884e-15,21
-1690.3285435033142,48.0397928481782,0.8733204906513079,-0.6482450692747848,-0.6500336256496217,-0.4629239276223499,0.6127813023763914,-0.2331463016101417,-0.5511308183389976,-0.0624652293368629,-0.173807714023369,-0.1127767331066138,0.493042008754317,0.5212185672357296,-0.1057524886285894,-0.1654235685181791,-0.7558727310722263,1.027886846677452,0.0743365801466897,2.917553573903827e-15,4.4651322092271633e-14,4.892408955106193e-14,-1.3438693930627732e-14,-2.6636112703654966e-14,-1.8972368494823712e-14,-1.679066128847981e-14,6
